"date","close","volume","open","high","low"
"2015/06/18","181.3300","6490067.0000","180.2100","181.9400","180.1400"
"2015/06/17","179.4800","3650159.0000","179.6600","180.1400","178.4900"
"2015/06/16","179.2100","3276315.0000","178.0700","179.3600","177.8800"
"2015/06/15","178.1000","5502240.0000","177.8900","178.3700","177.1100"
"2015/06/12","179.1300","4566700.0000","179.8600","180.0600","178.7200"
"2015/06/11","180.6400","3713922.0000","180.6900","181.2600","180.3900"
"2015/06/10","180.0600","5480771.0000","178.3800","180.5400","178.3800"
"2015/06/09","177.7100","4722007.0000","177.8200","178.2600","177.2000"
"2015/06/08","177.8100","4378391.0000","178.5100","178.6000","177.6800"
"2015/06/05","178.5000","5228530.0000","179.0800","179.4600","178.2500"
"2015/06/04","179.2100","7311908.0000","180.1800","180.9200","178.7800"
"2015/06/03","180.8800","5481884.0000","180.8500","181.7400","180.1220"
"2015/06/02","180.1500","5106188.0000","180.0800","180.9600","179.2700"
"2015/06/01","180.4000","4349016.0000","181.0000","181.1500","179.8100"
"2015/05/29","180.1100","4923037.0000","181.1700","181.1900","179.6700"
"2015/05/28","181.2900","3654844.0000","181.1100","181.3300","180.6500"
"2015/05/27","181.5200","3587845.0000","180.7700","181.7900","180.4500"
"2015/05/26","180.3700","5529644.0000","181.9300","181.9300","179.7900"
"2015/05/22","182.2600","2356715.0000","182.5100","182.7400","182.0400"
"2015/05/21","182.7900","2724170.0000","182.6200","183.0400","182.3600"
"2015/05/20","182.7100","5080445.0000","183.2300","183.3500","182.5560"
"2015/05/19","182.9300","2766534.0000","182.9200","183.2832","182.3700"
"2015/05/18","182.6800","2890143.0000","182.4300","183.0100","182.1900"
"2015/05/15","182.4800","4521151.0000","182.2400","182.5100","181.8900"
"2015/05/14","182.5400","4921330.0000","181.8100","182.6400","181.7290"
"2015/05/13","180.7500","3851324.0000","180.8500","181.4400","180.4800"
"2015/05/12","180.7200","4742226.0000","180.1000","181.2300","179.2698"
"2015/05/11","181.0800","3752391.0000","181.7700","182.0000","180.8800"
"2015/05/08","181.8500","5527954.0000","181.1400","182.0200","181.0800"
"2015/05/07","179.2800","4141311.0000","178.1200","179.7000","177.8900"
"2015/05/06","178.3900","7520334.0000","179.8700","180.2500","177.2500"
"2015/05/05","179.0100","5316229.0000","180.2300","180.5900","178.7800"
"2015/05/04","180.4400","3256783.0000","180.3400","181.0500","180.2500"
"2015/05/01","179.9000","3895679.0000","179.2100","180.0100","178.9800"
"2015/04/30","178.1800","8563087.0000","179.7000","180.0200","177.4500"
"2015/04/29","180.0700","6559155.0000","179.8000","180.7100","179.2400"
"2015/04/28","180.8400","4534088.0000","180.3600","180.9400","178.8800"
"2015/04/27","180.1700","4968055.0000","181.4600","181.5400","179.9600"
"2015/04/24","180.5400","4009959.0000","180.5000","180.8200","179.7901"
"2015/04/23","180.3700","4890356.0000","179.4400","181.0700","179.2000"
"2015/04/22","180.0600","5574582.0000","179.6500","180.2500","178.5500"
"2015/04/21","179.2600","3595572.0000","180.7000","180.8800","178.9700"
"2015/04/20","180.0300","5337743.0000","179.3100","180.6110","179.1490"
"2015/04/17","177.9400","8682360.0000","179.2700","179.4100","177.1600"
"2015/04/16","180.9100","3873253.0000","180.6700","181.5100","180.4300"
"2015/04/15","180.8800","4377590.0000","180.8300","181.3800","180.4500"
"2015/04/14","180.1800","4810650.0000","179.5800","180.5400","178.8000"
"2015/04/13","179.6400","3356164.0000","180.1700","180.8600","179.4900"
"2015/04/10","180.3700","3462746.0000","179.6700","180.4400","179.1800"
"2015/04/09","179.4000","4483678.0000","178.6600","179.6300","177.9800"
"2015/04/08","178.7500","4737306.0000","178.6000","179.5600","177.9600"
"2015/04/07","178.4200","6011110.0000","178.7700","179.5800","178.4200"
"2015/04/06","178.5900","6281314.0000","176.3200","179.1700","176.0850"
"2015/04/02","177.3300","3222988.0000","176.7000","177.9100","176.4300"
"2015/04/01","176.7400","7436721.0000","177.5400","177.5400","175.5700"
"2015/03/31","177.5800","4631470.0000","178.5200","179.0800","177.4300"
"2015/03/30","179.3900","5398336.0000","178.3100","179.7600","178.2800"
"2015/03/27","176.8100","3921451.0000","176.3300","176.9700","175.9700"
"2015/03/26","176.4800","6604411.0000","176.1500","177.3000","175.4600"
"2015/03/25","176.9200","8472886.0000","179.9500","180.1600","176.8800"
"2015/03/24","179.8300","4691927.0000","180.6500","181.1900","179.7700"
"2015/03/23","180.8500","3589464.0000","181.0500","181.7500","180.8400"
"2015/03/20","180.9600","5999139.0000","180.4600","181.6700","180.1700"
"2015/03/19","179.6600","6224723.0000","180.1800","180.3900","179.3100"
"2015/03/18","180.7300","11286040.0000","177.9100","181.0070","176.9700"
"2015/03/17","178.5000","5392798.0000","178.7900","178.9700","177.8600"
"2015/03/16","179.7800","5548253.0000","178.2500","179.9100","178.2500"
"2015/03/13","177.5600","6833288.0000","178.3900","178.5000","176.2700"
"2015/03/12","178.9700","4020988.0000","177.2400","179.0200","177.2000"
"2015/03/11","176.3500","5581885.0000","176.9750","177.2890","176.2300"
"2015/03/10","176.6900","6068860.0000","178.3800","178.5100","176.6800"
"2015/03/09","179.8000","3844377.0000","178.5300","180.1900","178.5300"
"2015/03/06","178.4000","7296736.0000","180.1200","180.6300","178.1250"
"2015/03/05","181.1700","2410123.0000","181.2500","181.4500","180.7100"
"2015/03/04","180.7800","3719489.0000","181.4100","181.4100","180.1300"
"2015/03/03","181.8700","2825529.0000","182.2300","182.3900","181.1900"
"2015/03/02","182.6800","3210270.0000","181.3700","182.6800","181.3700"
"2015/02/27","181.1900","3161318.0000","181.9300","181.9400","181.1500"
"2015/02/26","182.0100","3045156.0000","181.9200","182.2400","181.4000"
"2015/02/25","181.9600","2822508.0000","181.8100","182.1700","181.5600"
"2015/02/24","181.9100","4226324.0000","181.0300","182.0600","180.8900"
"2015/02/23","180.9200","2738499.0000","180.7100","180.9200","180.3200"
"2015/02/20","181.1400","8914288.0000","179.1500","181.2000","178.5000"
"2015/02/19","180.0900","2663529.0000","179.8700","180.4270","179.4300"
"2015/02/18","180.4700","2724342.0000","180.1800","180.6800","179.9700"
"2015/02/17","180.5700","2850682.0000","180.0600","180.7000","179.7100"
"2015/02/13","180.3400","3998200.0000","180.0000","180.5400","179.7600"
"2015/02/12","179.8401","3741674.0000","179.2700","179.9250","179.0000"
"2015/02/11","178.7000","5170816.0000","178.0900","179.0900","177.6700"
"2015/02/10","178.5100","3572176.0000","178.1700","178.7500","177.1400"
"2015/02/09","177.0900","3722592.0000","177.1800","177.9400","176.6800"
"2015/02/06","178.0900","7211539.0000","178.8200","179.3600","177.4800"
"2015/02/05","178.5500","6024206.0000","177.2800","178.6400","177.0900"
"2015/02/04","176.5300","5933331.0000","175.8000","177.5662","175.7800"
"2015/02/03","176.3300","7540601.0000","174.1300","176.4000","174.1000"
"2015/02/02","173.2700","9435854.0000","171.9500","173.4300","170.1000"
"2015/01/30","171.4500","11136940.0000","173.2000","173.9510","171.2700"
"2015/01/29","173.9000","9612657.0000","172.1600","174.0700","171.0600"
"2015/01/28","171.7200","9668537.0000","174.5500","174.6100","171.5900"
"2015/01/27","173.5900","11558840.0000","173.5000","174.7500","172.5900"
"2015/01/26","176.5000","3729768.0000","176.1600","176.7100","175.3800"
"2015/01/23","176.4100","4793908.0000","177.7100","177.8200","176.3900"
"2015/01/22","177.9200","9545606.0000","175.9200","178.1400","174.5100"
"2015/01/21","175.3500","6259138.0000","174.2500","175.7500","173.6600"
"2015/01/20","174.9000","7221709.0000","175.2300","175.6100","173.1400"
"2015/01/16","174.6700","8721785.0000","172.5700","174.9700","172.1200"
"2015/01/15","173.0600","9291862.0000","174.7400","175.0800","172.8100"
"2015/01/14","174.0600","11089340.0000","173.4400","174.7200","172.4200"
"2015/01/13","175.9800","9911739.0000","177.7200","179.0300","174.7000"
"2015/01/12","176.2400","4302791.0000","177.4400","177.6300","175.4600"
"2015/01/09","177.2200","6643023.0000","178.9800","179.0600","176.6300"
"2015/01/08","178.7600","7163672.0000","177.2600","178.9600","177.2100"
"2015/01/07","175.5900","5545323.0000","174.8500","175.7900","174.2400"
"2015/01/06","173.3900","10127720.0000","175.1000","175.5400","172.3200"
"2015/01/05","174.8400","6698477.0000","177.0600","177.2100","174.4600"
"2015/01/02","177.9400","4996183.0000","178.6500","179.2300","176.9800"
"2014/12/31","177.8800","4513089.0000","179.8200","180.1200","177.8800"
"2014/12/30","179.4600","2953199.0000","179.6300","179.8700","179.2400"
"2014/12/29","180.1100","2530891.0000","179.8800","180.3800","179.8100"
"2014/12/26","180.1900","1919576.0000","180.4900","180.7100","180.1900"
"2014/12/24","180.0300","1647624.0000","180.1900","180.5310","179.9400"
"2014/12/23","180.0300","6223322.0000","179.8700","180.4000","179.6800"
"2014/12/22","179.3600","7854501.0000","178.2200","179.3600","178.1900"
"2014/12/19","177.6500","11451840.0000","177.7900","178.4200","177.1500"
"2014/12/18","177.7900","9742240.0000","175.9800","177.8300","175.3700"
"2014/12/17","173.5900","12899730.0000","171.2700","173.9800","171.0800"
"2014/12/16","170.8500","12256260.0000","171.2700","174.3900","170.7400"
"2014/12/15","171.7900","8866741.0000","173.7500","174.1300","171.2100"
"2014/12/12","173.0000","12279980.0000","174.7700","175.6700","172.9300"
"2014/12/11","176.0300","6762076.0000","175.8900","177.6600","175.7000"
"2014/12/10","175.2900","7609251.0000","177.5000","177.5000","175.0100"
"2014/12/09","177.9600","7944952.0000","176.7800","178.0300","176.2200"
"2014/12/08","178.5400","5567839.0000","178.9600","179.5400","177.9700"
"2014/12/05","179.5100","4266982.0000","179.2800","179.8200","178.9900"
"2014/12/04","178.8300","4790430.0000","178.7300","179.3000","178.0300"
"2014/12/03","178.9600","11005430.0000","178.5900","179.1400","178.4100"
"2014/12/02","178.5600","3918631.0000","177.6800","178.7740","177.6700"
"2014/12/01","177.6000","6669950.0000","177.5400","178.0200","177.0260"
"2014/11/28","178.1000","4037459.0000","178.1150","178.6900","177.8600"
"2014/11/26","178.0100","3005027.0000","177.9600","178.0900","177.6500"
"2014/11/25","177.9600","5507984.0000","178.1600","178.1900","177.5600"
"2014/11/24","177.8000","2407385.0000","178.1300","178.2200","177.5900"
"2014/11/21","177.7000","4781327.0000","178.5200","178.6000","177.2800"
"2014/11/20","177.2500","2880454.0000","176.1100","177.2800","176.0300"
"2014/11/19","176.9300","4011447.0000","176.8500","177.1900","176.2900"
"2014/11/18","176.9600","4716430.0000","176.5300","177.3800","176.4500"
"2014/11/17","176.4900","3668882.0000","176.0600","176.7600","176.0000"
"2014/11/14","176.3500","3521129.0000","176.3600","176.6500","176.1200"
"2014/11/13","176.4400","6506838.0000","176.2500","176.9800","175.7900"
"2014/11/12","176.0400","2834607.0000","175.2600","176.2000","175.2500"
"2014/11/11","176.0200","3191953.0000","175.9800","176.2400","175.6900"
"2014/11/10","175.9500","2940798.0000","175.6200","176.0600","175.3300"
"2014/11/07","175.5800","4018111.0000","175.2400","175.6000","174.7700"
"2014/11/06","175.2900","7187589.0000","174.7500","175.4100","174.1802"
"2014/11/05","174.5500","5279206.0000","174.5900","174.6200","173.7100"
"2014/11/04","173.4600","6464461.0000","173.0800","173.6460","172.4600"
"2014/11/03","173.3600","5382669.0000","173.5700","173.7800","173.0500"
"2014/10/31","173.4510","7563524.0000","173.3400","173.6340","172.7900"
"2014/10/30","171.6000","7439181.0000","169.6300","171.9400","169.6000"
"2014/10/29","169.4000","7584009.0000","170.0100","170.3400","168.6100"
"2014/10/28","169.6600","5438502.0000","168.4800","169.6900","168.1400"
"2014/10/27","167.8800","5062886.0000","167.2300","168.0600","166.9700"
"2014/10/24","167.7400","5732960.0000","166.6000","167.7900","166.1700"
"2014/10/23","166.4500","7026179.0000","166.0500","167.3600","166.0100"
"2014/10/22","164.3800","6025091.0000","166.1700","166.2327","164.2800"
"2014/10/21","165.8000","8967639.0000","164.4500","165.8700","164.1200"
"2014/10/20","163.6500","7156210.0000","162.3500","163.6800","162.2500"
"2014/10/17","163.4500","11423010.0000","162.6800","163.9500","162.2100"
"2014/10/16","160.9800","18925730.0000","159.0000","161.9500","158.7300"
"2014/10/15","161.2800","24951350.0000","161.1900","161.8500","158.2700"
"2014/10/14","163.0300","13624220.0000","163.6700","164.4100","162.5000"
"2014/10/13","162.9300","14101030.0000","165.0900","165.7900","162.8400"
"2014/10/10","165.2100","12717480.0000","166.3900","167.3600","165.2100"
"2014/10/09","166.3400","13387330.0000","169.1600","169.4800","166.2000"
"2014/10/08","169.6200","8893163.0000","166.8700","169.8200","166.3500"
"2014/10/07","166.8600","7127332.0000","168.7300","168.9400","166.8600"
"2014/10/06","169.5700","5315219.0000","170.4400","170.6900","168.9600"
"2014/10/03","169.7200","5589060.0000","168.8900","169.9700","168.3700"
"2014/10/02","167.6500","9067268.0000","167.3900","168.2700","166.4300"
"2014/10/01","167.6800","11019000.0000","169.9100","169.9800","167.4200"
"2014/09/30","170.0700","5492802.0000","170.4500","171.1000","169.8000"
"2014/09/29","170.3300","5167817.0000","169.1800","170.5800","168.9400"
"2014/09/26","170.7000","6062151.0000","169.7900","171.1300","169.5000"
"2014/09/25","169.1700","8910469.0000","171.5000","171.5300","169.0900"
"2014/09/24","171.7900","5812908.0000","170.3600","171.9000","169.9800"
"2014/09/23","170.2100","5521262.0000","170.8500","171.3800","170.2100"
"2014/09/22","171.4100","4894246.0000","172.3500","172.3800","171.2200"
"2014/09/19","172.4500","9313939.0000","173.0000","173.3164","172.1900"
"2014/09/18","172.6100","6457489.0000","172.0100","172.8000","171.9000"
"2014/09/17","171.5800","8498602.0000","171.5700","172.2500","170.9300"
"2014/09/16","171.3800","5946361.0000","169.9600","171.7100","169.8900"
"2014/09/15","170.3200","5130682.0000","170.0600","170.5700","169.5500"
"2014/09/12","169.9000","5000785.0000","170.3800","170.4400","169.4000"
"2014/09/11","170.5100","3026198.0000","169.8900","170.6200","169.8200"
"2014/09/10","170.6700","4594883.0000","170.1700","170.8140","169.7100"
"2014/09/09","170.1200","4252358.0000","170.7900","170.8400","169.8900"
"2014/09/08","171.0600","3139796.0000","171.0400","171.3500","170.7500"
"2014/09/05","171.2500","3403608.0000","170.5200","171.2900","170.0100"
"2014/09/04","170.6600","3760856.0000","170.9100","171.5600","170.2200"
"2014/09/03","170.7200","2847370.0000","171.3800","171.4800","170.5300"
"2014/09/02","170.5800","3458520.0000","170.9400","171.0700","170.0400"
"2014/08/29","170.8800","3280163.0000","170.9000","171.0000","170.2500"
"2014/08/28","170.7700","2781898.0000","170.4000","170.8800","170.1000"
"2014/08/27","171.0100","5162426.0000","171.1500","171.2100","170.7500"
"2014/08/26","170.9300","3581363.0000","170.8200","171.3500","170.7800"
"2014/08/25","170.6200","2588528.0000","170.5600","171.0570","170.4400"
"2014/08/22","169.8700","5152235.0000","170.0100","170.4800","169.6500"
"2014/08/21","170.1800","2652638.0000","169.8100","170.5300","169.6900"
"2014/08/20","169.6000","3108806.0000","168.7200","169.7400","168.7200"
"2014/08/19","168.8900","3057164.0000","168.6400","169.0200","168.3300"
"2014/08/18","168.0600","2974640.0000","167.2500","168.1200","167.2300"
"2014/08/15","166.3500","7032489.0000","167.4200","167.4600","165.4400"
"2014/08/14","167.1000","2747565.0000","166.6900","167.1000","166.4600"
"2014/08/13","166.4900","2841684.0000","166.0000","166.6600","165.7600"
"2014/08/12","165.4900","3274277.0000","165.2800","165.7700","165.0000"
"2014/08/11","165.5500","5761546.0000","165.9600","166.1500","165.4720"
"2014/08/08","165.3400","5412328.0000","163.6700","165.3800","163.4400"
"2014/08/07","163.5500","4962361.0000","164.8500","164.8900","163.1300"
"2014/08/06","164.2000","4781112.0000","163.4600","164.7500","163.3700"
"2014/08/05","163.9200","8518764.0000","164.8000","165.1400","163.3400"
"2014/08/04","165.3300","4399720.0000","164.8000","165.6100","164.1100"
"2014/08/01","164.5700","7435083.0000","164.8000","165.5100","164.0100"
"2014/07/31","165.2900","9038820.0000","167.2700","167.4300","165.2900"
"2014/07/30","168.4800","5446634.0000","169.2700","169.5200","167.7800"
"2014/07/29","168.7800","3683138.0000","169.8900","170.1900","168.7800"
"2014/07/28","169.4100","3605576.0000","169.2300","169.6500","168.3700"
"2014/07/25","169.1600","5713396.0000","169.7700","169.8500","168.7600"
"2014/07/24","170.4400","3225820.0000","170.6600","170.8500","170.2200"
"2014/07/23","170.5600","2607718.0000","170.8100","170.8100","170.2000"
"2014/07/22","170.7400","3796685.0000","170.5600","170.9600","170.4300"
"2014/07/21","170.1800","2886557.0000","170.1000","170.3800","169.3600"
"2014/07/18","170.5800","6924577.0000","169.9500","170.7600","169.7400"
"2014/07/17","169.6100","6130049.0000","170.8100","171.3200","169.4600"
"2014/07/16","171.0700","3197585.0000","170.9600","171.1600","170.6599"
"2014/07/15","170.3800","5167911.0000","170.5100","170.9100","169.7800"
"2014/07/14","170.2900","2831125.0000","170.1500","170.6100","170.0400"
"2014/07/11","169.2000","2830450.0000","168.7700","169.2200","168.3201"
